"","ECS"
"2416",6.3881676411922
"2417",2.5430469392031
"2418",3.42124779598334
"2419",4.41831201311491
"2420",2.66525456277653
"2421",5.12584610132563
"2422",3.54772623114639
"2423",1.66434454524812
"2424",3.10948605030878
"2425",4.87129800918266
"2426",3.63626852020091
"2427",4.37437872051823
"2428",5.83787113492119
"2429",5.006151402025
"2430",5.93036024473255
"2431",3.55134214453209
"2432",3.4267587090896
"2433",4.43111408544854
"2434",4.26000432837011
"2435",3.83240191325828
"2436",5.89762403683034
"2437",2.47985954291255
"2438",3.78910733719809
"2439",2.68058143578897
"2440",4.21718944905242
"2441",2.53829405417356
"2442",1.82170858062752
"2443",5.61077049053911
"2444",2.65090953441423
"2445",2.27679770221007
"2446",3.95411208795562
"2447",1.58234905958078
"2448",4.74861136450171
"2449",2.62028121179452
"2450",3.41582395511292
"2451",3.15979911747677
"2452",4.02311716418527
"2453",3.90365423051107
"2454",5.6961339610761
"2455",4.29228847012383
"2456",3.95732343232531
"2457",3.90637342388418
"2458",4.23747961018273
"2459",3.22985169716386
"2460",3.36132061506929
"2461",3.10117450169493
"2462",4.24500499311122
"2463",2.01992899528019
"2464",5.88282898206977
"2465",2.41332430681481
"2466",4.29693019013464
"2467",4.84303786596099
"2468",4.10944841068544
"2469",1.80717569090369
"2470",2.80548695686925
"2471",3.82908600356373
"2472",7.25442490607444
"2473",3.26840928312413
"2474",4.40014017477733
"2475",3.40838081272011
"2476",5.70558387935774
"2477",1.77333818150321
"2478",3.63749760209629
"2479",5.63536028155821
"2480",1.89596098556613
"2481",4.00704269521988
"2482",5.50626840481702
"2483",2.73629922045863
"2484",4.65485155784919
"2485",3.07147407666454
"2486",3.67060859063653
"2487",3.37776305718014
"2488",3.54203237725916
"2489",2.44588504782697
"2490",3.12268467859262
"2491",3.55738931655279
"2492",2.8205959933103
"2493",6.66952534740212
"2494",2.95683705616036
"2495",5.9602151320661
"2496",4.3741110982738
"2497",3.43220438734296
"2498",2.24389151133242
"2499",2.41561584997783
"2500",1.45800989530922
"2501",2.81706069158151
"2502",1.78146599559699
"2503",4.34233072499853
"2504",2.11491115320725
"2505",6.55925223343974
"2506",5.67386199152667
"2507",2.56958685174048
"2508",2.90812049999873
"2509",3.69370013788259
"2510",2.78984500512714
"2511",6.29721830233297
"2512",5.81615614961175
"2513",2.44708466332757
"2514",3.75068225875132
"2515",1.7088977037125
"2516",2.76332982112998
"2517",5.0039311676691
"2518",3.21655137382005
"2519",3.41167785796289
"2520",3.28379670505701
"2521",3.23263765369138
"2522",2.74267459813114
"2523",4.67806637740013
"2524",4.19612997596594
"2525",3.09474963318921
"2526",2.6582834393038
"2527",3.99728783330171
"2528",3.33159460515978
"2529",4.57224487236314
"2530",3.66530750890244
"2531",3.54444096132373
"2532",4.02737691755942
"2533",3.49335134082955
"2534",4.66073279322031
"2535",4.29004020725463
"2536",5.87202877153379
"2537",4.03481786759418
"2538",2.73479393222584
"2539",3.47693310847681
"2540",2.38443072744228
"2541",4.35222029946368
"2542",2.65422904754499
"2543",6.44942522492116
"2544",1.5064359565424
"2545",4.12412967737714
"2546",3.60541223420999
"2547",4.37190677622937
"2548",2.41095794048743
"2549",2.62252506331918
"2550",6.25447317356744
"2551",3.48009912489973
"2552",3.79532016313191
"2553",3.59761895524255
"2554",3.64201242080505
"2555",2.65036577926925
"2556",4.42648404352327
"2557",5.52641437240763
"2558",4.88700685754083
"2559",4.00570492562684
"2560",2.88383448843047
"2561",4.79938134135152
"2562",2.86795409538813
"2563",1.98094636121915
"2564",3.68117699111635
"2565",3.85267755497796
"2566",4.25091163795894
"2567",5.85238396387122
"2568",5.88234027857948
"2569",4.75810802328937
"2570",3.28606258277677
"2571",3.7521038849676
"2572",3.49833566224748
"2573",5.64837885818644
"2574",3.03706094477202
"2575",2.53893748071171
"2576",3.21900245864438
"2577",2.89911495820856
"2578",4.89724485160475
"2579",2.91140810865285
"2580",1.81472921281818
"2581",4.33819857375634
"2582",5.15139447758381
"2583",4.04665524523687
"2584",5.15327164047384
"2585",3.76490001700384
"2586",1.81213090113898
"2587",2.45159244048683
"2588",3.95718821838786
"2589",4.31160624388777
"2590",4.41122962499621
"2591",4.54850984397754
"2592",3.00217569914172
"2593",3.2994687873422
"2594",3.20399234812848
"2595",3.08340530418176
"2596",3.1842237550266
"2597",3.44779006599354
"2598",3.33316740394244
"2599",2.92120178191287
"2600",4.26295694133966
"2601",3.04941942913857
"2602",1.96129535087288
"2603",3.14647855628472
"2604",3.32346473648857
"2605",4.62831438200679
"2606",3.00151866117112
"2607",4.27885590323213
"2608",2.61214221390216
"2609",2.29956172021811
"2610",5.24190442083199
"2611",2.75703230534837
"2612",5.04323144318522
"2613",3.09431808898154
"2614",1.91390312806477
"2615",3.86530247988275
"2616",4.83561195087962
"2617",2.60419707447331
"2618",4.69325657133764
"2619",1.55869728977353
"2620",3.59500324973712
"2621",3.83624316264216
"2622",4.41357849528196
"2623",1.34084630511016
"2624",4.40657841722492
"2625",4.10698257017261
"2626",4.04523847241817
"2627",3.12333862903717
"2628",4.32304799715753
"2629",2.21880618074058
"2630",2.14092784771749
"2631",4.59500713866409
"2632",2.87203505587918
"2633",4.56171211365338
"2634",2.0041511564227
"2635",4.85994802529416
"2636",4.59548289803859
"2637",3.133958468123
"2638",3.80157525841917
"2639",3.01357461013731
"2640",1.7966940016424
"2641",3.58549303981251
"2642",3.26433500736873
"2643",3.7693658742701
"2644",3.63709452513034
"2645",4.55872749947902
"2646",4.57028519910044
"2647",3.5067286500315
"2648",3.69201018712709
"2649",3.87657510291647
"2650",4.14489138700184
"2651",3.2964915974648
"2652",4.14913442230862
"2653",3.54313422327585
"2654",3.67674283010144
"2655",4.02157346625955
"2656",4.73583161988278
"2657",4.76196980292755
"2658",3.2072343466531
"2659",4.44874984756108
"2660",3.39448488383226
"2661",2.0600127032518
"2662",3.03122638066889
"2663",3.5077675536737
"2664",6.04033248707526
"2665",7.33991460028605
"2666",4.377106433824
"2667",3.01386367872583
"2668",4.21966366685422
"2669",5.93587284484533
"2670",3.36075510569112
"2671",2.80237061692982
"2672",4.37553200819468
"2673",3.50483706384408
"2674",4.37843310752814
"2675",3.36745053521751
"2676",4.73370157293105
"2677",3.54831798989226
"2678",3.87939854319594
"2679",3.06401764603223
"2680",3.20790697757316
"2681",2.53363357502794
"2682",2.05065278133288
"2683",2.36007816232069
"2684",2.77468235505231
"2685",5.03719112931105
"2686",5.70936576480259
"2687",4.51970609341245
"2688",1.61171651238975
"2689",4.00944185647117
"2690",4.1759182136599
"2691",2.26942808168003
"2692",2.09687926634281
"2693",3.8819492459286
"2694",2.84166597132896
"2695",5.07354097217792
"2696",3.94879780042863
"2697",2.45162956074852
"2698",1.81364810631346
"2699",2.44682609640167
"2700",1.57804828973768
"2701",2.7218237543886
"2702",1.82052896900904
"2703",2.43520454350848
"2704",5.83399776942614
"2705",3.69938627655347
"2706",2.30022465387543
"2707",2.82896636697894
"2708",4.34901612738373
"2709",2.82239823938828
"2710",2.94568722086121
"2711",4.77506628206175
"2712",3.02422798891885
"2713",2.97074052407411
"2714",3.17129217552248
"2715",2.96038982441961
"2716",5.77943984207929
"2717",4.18791277358272
"2718",4.11937167791728
"2719",3.40890111016419
"2720",3.22490706902748
"2721",4.42814943066905
"2722",2.42649463913327
"2723",2.26720398891142
"2724",3.90848077421487
"2725",2.02657245498602
"2726",3.92414564523586
"2727",2.74446061071027
"2728",6.99562536827232
"2729",3.00352322962444
"2730",3.3641730828607
"2731",3.90828876443136
"2732",3.04675882574495
"2733",4.73481815827618
"2734",6.36176400667805
"2735",4.63737666627093
"2736",3.50087752664318
"2737",4.34727836239705
"2738",2.8046355602944
"2739",7.50456844063874
"2740",4.58426958445304
"2741",6.75568839920411
"2742",3.44627349548424
"2743",4.21187954783924
"2744",2.6437310229201
"2745",4.36415761735334
"2746",3.83592883915578
"2747",3.40924160791485
"2748",5.06393316593367
"2749",4.02779296373981
"2750",4.1053757354391
"2751",2.52169775630342
"2752",3.32264899009729
"2753",3.31969263596327
"2754",3.31518604452761
"2755",3.96573774075502
"2756",3.50128354867601
"2757",2.48831524083574
"2758",3.32372824467707
"2759",1.97849391948006
"2760",3.32886196580684
"2761",2.45807178528851
"2762",3.82983397684706
"2763",2.8951993536481
"2764",2.78592540650756
"2765",5.64759306088988
"2766",4.0660264299235
"2767",4.72204641032493
"2768",3.29931314204514
"2769",3.64692624828443
"2770",3.96372817062829
"2771",0.951243866945079
"2772",4.35128339004867
"2773",4.24382713976894
"2774",5.02867031553246
"2775",3.60756972274709
"2776",3.96109726948724
"2777",1.95457931116953
"2778",2.28206179718585
"2779",3.66162074333183
"2780",4.41049361205965
"2781",5.58532312215928
"2782",4.48174293008034
"2783",4.55058843092396
"2784",4.55179031484717
"2785",2.66572684139188
"2786",3.54949152629936
"2787",2.8278223881583
"2788",5.08148939139714
"2789",4.5048333220348
"2790",2.44101551092402
"2791",3.75938925702847
"2792",2.40423495861323
"2793",3.7693129824806
"2794",3.06243588188713
"2795",3.57274733382231
"2796",3.27071972516862
"2797",3.47687358895057
"2798",2.44148681222442
"2799",3.15406098199889
"2800",2.28033238862804
"2801",4.28704766303469
"2802",3.3734273238834
"2803",3.32515923167856
"2804",3.78395986947341
"2805",3.60052639961347
"2806",3.1722137188469
"2807",3.66220416876645
"2808",4.68518455540874
"2809",3.69153731719207
"2810",5.36154981753094
"2811",4.45890912871232
"2812",3.79113141122167
"2813",4.06855444345222
"2814",1.51527615695345
"2815",2.31849351694447
"2816",4.49466669145794
"2817",5.36388963134747
"2818",2.8572165679453
"2819",3.241363193741
"2820",5.13568305550876
"2821",1.0647973080619
"2822",3.16697646859384
"2823",3.27975759732455
"2824",3.37953437885551
"2825",2.66478349764673
"2826",3.49475474794266
"2827",4.68359873035405
"2828",1.77404384916791
"2829",1.73221932185438
"2830",2.55958167682342
"2831",4.05035118066259
"2832",2.89153230668791
"2833",5.6776762920092
"2834",1.16805095907924
"2835",3.38367557609982
"2836",3.54142567431836
"2837",2.1674732072997
"2838",4.4527866589514
"2839",5.1599877982697
"2840",2.81742267441411
"2841",4.88877105072785
"2842",3.03536551205062
"2843",3.77985460341154
"2844",1.51835639357663
"2845",6.72366681636622
"2846",2.64134996280304
"2847",4.42269255896118
"2848",3.66572578626159
"2849",2.86590405637044
"2850",1.55334517615634
"2851",4.14826196844671
"2852",3.69877039220403
"2853",3.92996700055871
"2854",6.63027211545474
"2855",3.4291900497956
"2856",4.14772628295957
"2857",3.42944007748242
"2858",3.54209862184962
"2859",4.43316742153094
"2860",3.55912525879146
"2861",2.93219683597987
"2862",1.95056677275754
"2863",3.11029290634715
"2864",3.63090976204436
"2865",6.5460880235223
"2866",2.20791273649995
"2867",4.04756885027338
"2868",4.53874511059245
"2869",3.16281588794148
"2870",1.76542066274199
"2871",4.04316884554643
"2872",2.51446269374272
"2873",1.83149692364415
"2874",5.57626974225367
"2875",4.41566133864108
"2876",3.76085743476964
"2877",3.37218221109349
"2878",5.14037270657311
"2879",4.19657944201372
"2880",5.81673443934263
"2881",4.21431486772937
"2882",4.70663976531393
"2883",4.0972972143049
"2884",2.93251995444833
"2885",3.06183942408029
"2886",6.30855869897891
"2887",2.78629769910523
"2888",4.86217819549717
"2889",3.19703350265548
"2890",5.4497839261721
"2891",3.04299075257834
"2892",3.62474545924726
"2893",2.73702739158839
"2894",3.61688363409298
"2895",3.20874710305964
"2896",2.46273992775615
"2897",5.97060452357946
"2898",4.74879769616954
"2899",4.29721079316731
"2900",3.21404827994674
"2901",1.7042216459815
"2902",3.86116324192593
"2903",2.19175732095204
"2904",3.83797233873853
"2905",2.4996657620208
"2906",5.59574914874771
"2907",4.07338980733843
"2908",2.55007886143471
"2909",4.40151306267169
"2910",3.68118693583164
"2911",2.47054504402111
"2912",3.62986766721952
"2913",5.32820055193547
"2914",5.14699111638525
"2915",3.16790110043602
"2916",3.4436194348107
"2917",4.51020306168814
"2918",3.54116591233537
"2919",3.2535898989786
"2920",7.75618412776673
"2921",2.32515806042967
"2922",5.01149566563886
"2923",3.95042644649615
"2924",2.69680118022156
"2925",2.11143411634277
"2926",4.22368572763519
"2927",4.78474903547271
"2928",4.69724545587938
"2929",5.33738238388614
"2930",2.51151933332482
"2931",2.7471588961765
"2932",3.97547922725051
"2933",2.75961974949566
"2934",3.28064466050904
"2935",2.69102932237397
"2936",1.74460839924244
"2937",5.34114163097417
"2938",3.81046301303585
"2939",7.73287770544041
"2940",3.19661179031066
"2941",4.80461410508558
"2942",1.23811805088726
"2943",3.74663883196893
"2944",4.41964227872479
"2945",2.93798449985535
"2946",2.78955259324469
"2947",2.10513559015308
"2948",2.11830663055189
"2949",5.20786339690679
"2950",2.75911049872933
"2951",2.42849577360302
"2952",3.7665058777473
"2953",2.13348945373088
"2954",5.40745840614456
"2955",3.44648436936771
"2956",3.88226056862162
"2957",3.17733083120456
"2958",4.95965701631405
"2959",3.89377953462431
"2960",2.64319738912352
"2961",5.24234355998386
"2962",3.67765046040964
"2963",2.79796171810135
"2964",4.23158012251212
"2965",3.42082503358365
"2966",2.9175677387231
"2967",2.62217509451863
"2968",3.26212487167857
"2969",2.07265737782817
"2970",3.67817879383545
"2971",4.7343381040096
"2972",3.38708946534172
"2973",4.0561801696464
"2974",5.65831848986169
"2975",3.73306627145098
"2976",6.23442568779004
"2977",2.16402874759128
"2978",4.07675587775864
"2979",3.15317964603265
"2980",4.91712026398994
"2981",4.66198207176809
"2982",2.43207553804481
"2983",2.38212835376405
"2984",3.44015309724745
"2985",3.7253201802213
"2986",2.22681934588013
"2987",2.21645145773451
"2988",4.65791948550759
"2989",7.73877751560084
"2990",6.68738938638162
"2991",4.445370751261
"2992",3.01759980441151
"2993",7.38629436197683
"2994",4.28735882670912
"2995",4.04082446013669
"2996",3.82901450638252
"2997",2.39675163255885
"2998",2.75075437298554
"2999",2.49006185576066
"3000",2.91952789534686
"3001",3.98929313103982
"3002",4.93763911006991
"3003",1.1139337478835
"3004",2.10839280649266
"3005",4.74440677645552
"3006",4.29902302567986
"3007",5.02956070901383
"3008",3.75082417610173
"3009",4.93013090454795
"3010",2.77869886903989
"3011",5.14150292636413
"3012",4.04288689235587
"3013",2.83634422092619
"3014",1.64885000505322
"3015",2.98522615587938
"3016",2.34210255635385
"3017",5.73642355849247
"3018",3.04358121629784
"3019",2.56785553760755
"3020",3.22201902894287
"3021",2.74046116810568
"3022",4.44394518115242
"3023",3.29357920036132
"3024",3.46101889753081
"3025",3.67996070527201
"3026",1.59584321388828
"3027",2.85045249286713
"3028",3.32212604983351
"3029",2.48060406899425
"3030",3.65326349877918
"3031",2.64294293050659
"3032",3.13386139729558
"3033",4.7536519969894
"3034",2.21875766665806
"3035",2.4456682389857
"3036",3.43684038940983
"3037",3.74619429344288
"3038",3.67104122403158
"3039",1.91594826632884
"3040",4.61601646116527
"3041",3.9612208059891
"3042",7.09608543620821
"3043",5.0410282913681
"3044",5.85272626713447
"3045",4.7817322847444
"3046",5.80810037987018
"3047",2.7971256846703
"3048",5.00222889930907
"3049",2.55333463521236
"3050",4.87620110845568
"3051",6.20081609848124
"3052",7.44438853072989
"3053",5.41479521325827
"3054",3.79268294833733
"3055",2.91818428946576
"3056",2.06519729807842
"3057",3.320024907343
"3058",3.05160493948094
"3059",2.40558052137817
"3060",3.64387370327497
"3061",3.14714627963966
"3062",2.36751984501134
"3063",5.2949399588378
"3064",3.05075930727985
"3065",3.82054731050177
"3066",3.02648307955559
"3067",3.21420606515828
"3068",3.68173520265598
"3069",6.70250104190294
"3070",1.54122079212906
"3071",2.41035822057734
"3072",1.70192510839006
"3073",3.71012286313818
"3074",3.74980154348393
"3075",5.48943622982494
"3076",4.03170800488349
"3077",4.08939647258476
"3078",4.09236565295823
"3079",2.4790326694969
"3080",3.43619647307542
"3081",3.73342937610951
"3082",3.33447946429733
"3083",5.31932898599195
"3084",3.48874370075532
"3085",4.34204765717362
"3086",2.81063967677456
"3087",2.84152699575148
"3088",6.62025513793388
"3089",2.20403821670606
"3090",2.40677724511299
"3091",2.69460294924893
"3092",3.93800914263302
"3093",3.89757921264844
"3094",3.01952862819804
"3095",3.30736159767635
"3096",4.07382408886759
"3097",4.49018171119125
"3098",3.28061984845595
"3099",2.36689043969839
"3100",4.08516384717635
"3101",2.79113643179482
"3102",2.00260407037543
"3103",5.70510954528322
"3104",4.87501251475817
"3105",4.57419632758386
"3106",5.57670535800327
"3107",4.38848211997109
"3108",7.02371571394811
"3109",4.38738640336031
"3110",1.81790665229314
"3111",3.38224400234027
"3112",1.27955996376595
"3113",5.07354664572748
"3114",2.46750077915897
"3115",2.34968534983655
"3116",4.5066147873918
"3117",5.98301577487123
"3118",6.11339192476552
"3119",3.00071559758443
"3120",2.24963652743738
"3121",1.94556818068636
"3122",2.82620167595445
"3123",2.74664833609487
"3124",3.94888409176375
"3125",5.30040930989696
"3126",5.7631850786472
"3127",4.24836782658355
"3128",2.29834371145938
"3129",3.22339891733571
"3130",3.49749580646052
"3131",4.571443888398
"3132",3.88254928490365
"3133",4.64300102461991
"3134",2.91074494631787
"3135",2.59633285995572
"3136",8.54546723062021
"3137",4.08585013227671
"3138",3.75535423501859
"3139",4.46221459331571
"3140",3.70280425200319
"3141",2.16360167225942
"3142",0.975130832509843
"3143",5.51546322754628
"3144",3.53967281671383
"3145",2.67016888496067
"3146",4.12491987088161
"3147",5.66911843160716
"3148",3.88834944821697
"3149",4.24967770711883
"3150",5.30062443405994
"3151",3.34459166344501
"3152",2.18195264790932
"3153",3.64269625742652
"3154",2.78805827879733
"3155",5.12342162108216
"3156",5.14258630993839
"3157",3.70151979167683
"3158",6.88178320127493
"3159",3.19062752649724
"3160",3.17503283035042
"3161",3.33332381563212
"3162",3.50061194240393
"3163",3.22282136525729
"3164",2.60340644117665
"3165",4.41636583305586
"3166",2.56425216257839
"3167",5.57173637037704
"3168",4.11370824258444
"3169",4.34850666508823
"3170",1.63358168386858
"3171",4.63598839564394
"3172",2.50477771364167
"3173",2.97729217873911
"3174",4.91008498115305
"3175",2.911023228264
"3176",3.73158112946085
"3177",4.31701319647071
"3178",1.99311165361901
"3179",4.9139233992177
"3180",4.0791745591408
"3181",2.42735311303505
"3182",5.37502789406813
"3183",3.48463686510061
"3184",2.56698591808406
"3185",5.06890851345771
"3186",5.35650160420629
"3187",3.44230512973194
"3188",2.91606665847965
"3189",2.89095732308559
"3190",3.79000188178313
"3191",3.0112723542824
"3192",5.11528064787602
"3193",2.42566028698975
"3194",4.46764624013517
"3195",4.73965810725019
"3196",3.86630257605671
"3197",4.39290679342931
"3198",5.30896194119949
"3199",3.56177347606104
"3200",2.42216133332223
"3201",4.33541828807786
"3202",5.34127482702297
"3203",6.03977333936512
"3204",2.55890263320891
"3205",6.41370203208097
"3206",1.79571850083506
"3207",1.80746838695504
"3208",3.99231140690759
"3209",5.37819789356822
"3210",2.21029478372312
"3211",1.96928655252733
"3212",3.75106594313298
"3213",2.65479545275865
"3214",2.44674718189385
"3215",5.53730661628931
"3216",3.18810343971115
"3217",4.80122280297498
"3218",4.47432084494034
"3219",2.17368336277005
"3220",4.5796602469614
"3221",5.86248053098931
"3222",3.52104008220128
"3223",2.19813710788165
"3224",3.55168810800671
"3225",4.35275061108554
"3226",2.32175012438987
"3227",3.3165050581899
"3228",3.55254318684482
"3229",3.52666291246827
"3230",2.10187718761414
"3231",5.56272305697125
"3232",3.19212666755333
"3233",3.41832889215975
"3234",4.57009955942415
"3235",4.57177948598131
"3236",2.36861619086814
"3237",2.40544223174791
"3238",3.51509624383418
"3239",7.04461126782793
"3240",4.2195736006686
"3241",1.35002344354473
"3242",3.93278667571939
"3243",3.27702584545157
"3244",5.71459206581297
"3245",4.50600259208726
"3246",5.07666709708695
"3247",3.83821279277583
"3248",3.52540752477282
"3249",3.12466245997192
"3250",4.11442456631859
"3251",1.83100249037023
"3252",4.30407637709539
"3253",4.45506344721628
"3254",3.80365157861623
"3255",4.76810547384966
"3256",4.27335461796372
"3257",3.05332287181043
"3258",5.13286194315029
"3259",2.27218721374928
"3260",4.97760360382739
"3261",3.03916623046592
"3262",2.90858361309836
"3263",2.84262910419816
"3264",2.89630677641266
"3265",4.3262509011642
"3266",5.70458388074427
"3267",4.5447249270735
"3268",2.44242896067958
"3269",2.22290863410493
"3270",3.56476620020019
"3271",1.85321174457625
"3272",3.65592031919984
"3273",3.28910444617743
"3274",3.31889961265677
"3275",3.36983324401626
"3276",5.34202395788654
"3277",4.15215473858948
"3278",5.03036080091681
"3279",5.70731032801927
"3280",2.6615553849421
"3281",3.83733999629054
"3282",1.67016660478611
"3283",6.33180504598739
"3284",2.5711488531804
"3285",1.65642449819896
"3286",5.26935223817104
"3287",3.33713537374034
"3288",2.00643563531021
"3289",3.92345474500114
"3290",5.64563129169985
"3291",3.07981354929683
"3292",2.80514607911623
"3293",2.60995049612052
"3294",6.40342116367068
"3295",3.53950781511658
"3296",3.6144624946508
"3297",3.43524903005516
"3298",2.58385463307213
"3299",2.76682336508362
"3300",2.73599786055602
"3301",5.68504688851508
"3302",2.92627188611092
"3303",2.49430847985104
"3304",3.14973568330978
"3305",3.53990190586121
"3306",2.49908076222573
"3307",5.22678364487964
"3308",1.71397053454981
"3309",4.72604522079241
"3310",3.35288164923437
"3311",1.61684017508453
"3312",2.68492348171016
"3313",4.88441177773757
"3314",2.82369691934279
"3315",3.64975989575548
"3316",2.74254833725844
"3317",6.04572940822537
"3318",4.16464698442831
"3319",4.96614040291399
"3320",2.08183895256315
"3321",2.6915558170829
"3322",3.53487199366517
"3323",4.08089451569933
"3324",4.80103375556161
"3325",3.19876617422781
"3326",2.24388682484542
"3327",2.03282487823151
"3328",3.28501408746347
"3329",3.43402962498921
"3330",2.84406438389584
"3331",3.24564196897355
"3332",5.25263356624413
"3333",4.96807266146381
"3334",5.17739628934422
"3335",2.89502535967755
"3336",1.37236448076374
"3337",3.35655651255196
"3338",3.64848532760198
"3339",2.74652678948157
"3340",4.63866698301443
"3341",3.27433545009518
"3342",4.36229968055107
"3343",2.93143656098843
"3344",2.1726999644872
"3345",4.74901482631091
"3346",3.77696840212977
"3347",5.40839293688045
"3348",5.23569199600605
"3349",3.63133208041869
"3350",4.4189491739284
"3351",6.37723564130279
"3352",4.6380242045664
"3353",3.58852726306159
"3354",6.29313303459832
"3355",3.60955845573723
"3356",3.1075149079333
"3357",2.35933726704328
"3358",9.31422654957793
"3359",3.56728728458494
"3360",1.84751071807182
"3361",3.55310567307834
"3362",5.9287055583769
"3363",2.72209157374332
"3364",2.26663690846563
"3365",2.54367637143709
"3366",4.58086318044491
"3367",3.96710035028529
"3368",5.31692750074028
"3369",3.6167592555251
"3370",3.80268677386716
"3371",4.92742413106588
"3372",5.1758836469584
"3373",2.64375841926899
"3374",2.66887973010958
"3375",4.48596082470133
"3376",5.49228995080801
"3377",3.54347041665224
"3378",5.61986794074016
"3379",6.75266128645806
"3380",2.85616310228512
"3381",2.34949330147228
"3382",2.55158349110531
"3383",6.09552325993398
"3384",2.23978541957949
"3385",3.53410724122939
"3386",5.16671064246015
"3387",3.06495054206169
"3388",2.17768648941217
"3389",2.03860404059873
"3390",3.02701057584987
"3391",3.56743785927594
"3392",6.44337127536125
"3393",3.82979607451857
"3394",4.35036400172894
"3395",4.72489250138929
"3396",3.68856304639079
"3397",5.5939238551949
"3398",2.95101063675465
"3399",4.62639761715474
"3400",4.37491516443934
"3401",3.05123818071239
"3402",8.43223212388288
"3403",4.78260370244626
"3404",3.3074947723453
"3405",2.52086944219063
"3406",7.66519593095982
"3407",1.94263031177745
"3408",3.04145274452637
"3409",2.09806690297005
"3410",4.93599013844882
"3411",5.63554898150024
"3412",2.62697919791036
"3413",2.94223369990465
"3414",2.12025784420049
"3415",2.89690000654147
"3416",5.40757391689294
"3417",5.46849531881819
"3418",3.91316832559805
"3419",3.59308354947029
"3420",2.83011337592275
"3421",4.5526558062883
"3422",5.03988584877195
"3423",5.31722756205736
"3424",3.13268816400916
"3425",1.52989788643452
"3426",3.98400033072445
"3427",3.8887220579988
"3428",3.03990862859445
"3429",4.14052194399951
"3430",3.13960324998671
"3431",2.91221914223439
"3432",3.44417379068627
"3433",3.76511004706509
"3434",3.09271793724414
"3435",3.50474316678764
"3436",3.68190725818615
"3437",4.75561284643354
"3438",4.53174136101062
"3439",2.90019427368516
"3440",9.40225976220676
"3441",5.33795206403744
"3442",4.34569214247386
"3443",3.43169818437969
"3444",6.14072902987826
"3445",2.42259541574125
"3446",7.31515276741778
"3447",2.43191125904794
"3448",4.23858052058629
"3449",7.25341155431466
"3450",3.86922560314142
"3451",1.35265968618037
"3452",2.38208186997422
"3453",2.05334216301344
"3454",3.32000731256307
"3455",3.94793397694638
"3456",4.83697247803294
"3457",3.64353787241046
"3458",2.79561973380308
"3459",4.25292264664745
"3460",2.5063570532249
"3461",1.76117514165164
"3462",8.01289542911255
"3463",4.9739297910749
"3464",5.51661166649245
"3465",2.82982703935082
"3466",5.20304704574196
"3467",5.48890202990231
"3468",3.34092355810987
"3469",2.61839418240882
"3470",2.33413449314907
"3471",3.17192662673301
"3472",4.96118652241115
"3473",2.71685325927029
"3474",3.69798635865882
"3475",4.31194073172769
"3476",5.26899133710359
"3477",3.61159082523566
"3478",3.12096141716955
"3479",3.80634545159577
"3480",3.5413477549104
"3481",5.35475711142997
"3482",3.57587374592917
"3483",4.57475955104008
"3484",4.42977265709159
"3485",4.65940371484089
"3486",3.66836862235807
"3487",3.90649484959551
"3488",3.16371101691346
"3489",4.3133676349861
"3490",2.52852921166901
"3491",5.85964059988896
"3492",4.51617741273467
"3493",4.37405993842783
"3494",4.35451715512372
"3495",3.48700101941992
"3496",3.49690789191642
"3497",3.00772824551037
"3498",6.39351186231351
"3499",3.37701946480379
"3500",6.23396882974154
"3501",6.62408395817059
"3502",2.3982776782736
"3503",2.84205251285604
"3504",3.21248117523475
"3505",2.22245675335959
"3506",2.69160895868512
"3507",2.26618159159094
"3508",2.60951225554486
"3509",4.16717537134415
"3510",2.7058281543902
"3511",3.25501353244382
"3512",2.04316343499355
"3513",2.89955342145609
"3514",3.63877851543317
"3515",2.75825703055434
"3516",3.38830586817028
"3517",3.03332005862731
"3518",1.52110114987492
"3519",5.43579580801751
"3520",3.73863981943145
"3521",2.40547897557895
"3522",5.88764079581766
"3523",4.30215332888893
"3524",4.26602588459574
"3525",6.19745386124927
"3526",3.35472919043047
"3527",2.99229378094753
"3528",3.02211944796521
"3529",4.48858296544771
"3530",2.3575636687889
"3531",2.78345323686435
"3532",2.0484946929847
"3533",3.40138502589811
"3534",2.74911367372984
"3535",2.95281237484763
"3536",1.88339850639719
"3537",1.76668687361834
"3538",5.36804939781031
"3539",2.64997408481231
"3540",1.82065159187094
"3541",2.45937476166518
"3542",4.65468554325369
"3543",2.85943363872783
"3544",6.89076376246093
"3545",5.4145926633205
"3546",2.69613108905749
"3547",3.98412062727966
"3548",3.28109269937634
"3549",2.77927971109065
"3550",4.33938662609983
"3551",5.37744822181635
"3552",2.36864758205398
"3553",3.46694051033116
"3554",2.09655819999082
"3555",5.21098386743497
"3556",3.195394333809
"3557",4.41146907748581
"3558",4.30334741839828
"3559",2.35057271710739
"3560",4.86530509525414
"3561",4.78067550983542
"3562",5.11537536619377
"3563",2.75368714805081
"3564",3.83126350202596
"3565",3.46469923770308
"3566",4.16869925561591
"3567",2.82493414150113
"3568",4.45069384521587
"3569",3.85102083903851
"3570",4.14913157334393
"3571",4.64644303458678
"3572",3.68418268534051
"3573",3.87305733578059
"3574",3.58824969646901
"3575",4.94695647567041
"3576",1.64019590413014
"3577",1.89541342674009
"3578",3.37274481182326
"3579",4.20039132695348
"3580",3.37815401795552
"3581",5.50523568959145
